,Date,MarketPredicted,Team,GameNumber,Regressor,Estimatororneigbor,BookiePrediction,TeamAvg10Games,OpponentAvg10Games,OpponentFormOver10Games,ModelScorePrediction,ModelResultPrediction,FormulaPrediction,RealScore,SystemResult,Gamenumberfor%,TotalGames,BetReturn,RunningTotalAll,BetReturn%,BetReturnWithoutNC,RunningTotalWithoutNC,TotalConclusives,TotalConclusiveGames,BetReturnWithoutNC%
1642,2021-01-16,TeamScore,San Antonio Spurs,14,KNeighborsRegressor,5,113,109.16,109.0,5.0,109.72,Under,Not conclusive,103,Correct,1,122,0.83,6.100000000000003,5.0,,4.13,0,16,25.81
131,2021-01-16,TeamScore,Brooklyn Nets,15,KNeighborsRegressor,5,117,119.91,110.3,6.0,118.02,Over,Not conclusive,122,Correct,1,123,0.83,6.930000000000003,5.63,,4.13,0,16,25.81
1391,2021-01-16,TeamScore,Philadelphia 76ers,15,KNeighborsRegressor,5,108,118.74,101.7,1.0,112.68,Over,Not conclusive,104,Incorrect,1,124,-1.0,5.930000000000003,4.78,,4.13,0,16,25.81
507,2021-01-16,TeamScore,Detroit Pistons,13,KNeighborsRegressor,5,108,107.79,115.5,5.0,108.18,Over,Not conclusive,120,Correct,1,125,0.83,6.760000000000003,5.41,,4.13,0,16,25.81
947,2021-01-16,TeamScore,Miami Heat,12,KNeighborsRegressor,5,114,111.33,115.3,6.0,110.66,Under,Not conclusive,100,Correct,1,126,0.83,7.590000000000003,6.02,,4.13,0,16,25.81
1516,2021-01-16,TeamScore,Portland Trail Blazers,14,KNeighborsRegressor,5,118,116.51,108.4,4.0,112.82,Under,Prediction is UNDER 118,112,Correct,1,127,0.83,8.420000000000003,6.63,0.83,4.96,1,17,29.18
885,2021-01-16,TeamScore,Memphis Grizzlies,13,KNeighborsRegressor,5,109,104.57,113.5,7.0,112.14,Over,Not conclusive,106,Incorrect,1,128,-1.0,7.4200000000000035,5.8,,4.96,0,17,29.18
697,2021-01-17,TeamScore,Indiana Pacers,14,KNeighborsRegressor,5,109,112.94,108.4,4.0,111.48,Over,Not conclusive,96,Incorrect,1,129,-1.0,6.4200000000000035,4.98,,4.96,0,17,29.18
381,2021-01-17,TeamScore,Dallas Mavericks,13,KNeighborsRegressor,5,117,109.47,121.0,7.0,110.14,Under,Not conclusive,101,Correct,1,130,0.83,7.2500000000000036,5.58,,4.96,0,17,29.18
1202,2021-01-17,TeamScore,New York Knicks,15,KNeighborsRegressor,5,102,99.17,109.0,5.0,107.34,Over,Not conclusive,105,Correct,1,131,0.83,8.080000000000004,6.17,,4.96,0,17,29.18
1768,2021-01-17,TeamScore,Utah Jazz,14,KNeighborsRegressor,5,112,109.66,110.7,4.0,105.52,Under,Prediction is UNDER 112,109,Correct,1,132,0.83,8.910000000000004,6.75,0.83,5.79,1,18,32.17
66,2021-01-17,TeamScore,Boston Celtics,13,KNeighborsRegressor,5,111,114.82,104.6,3.0,113.04,Over,Not conclusive,75,Incorrect,1,133,-1.0,7.910000000000004,5.95,,5.79,0,18,32.17
256,2021-01-17,TeamScore,Chicago Bulls,14,KNeighborsRegressor,5,109,118.21,107.2,5.0,115.42,Over,Not conclusive,117,Correct,1,134,0.83,8.740000000000004,6.52,,5.79,0,18,32.17
761,2021-01-17,TeamScore,Los Angeles Clippers,15,KNeighborsRegressor,5,112,116.24,111.5,6.0,111.68,Under,Not conclusive,129,Incorrect,1,135,-1.0,7.740000000000004,5.73,,5.79,0,18,32.17
1580,2021-01-17,TeamScore,Sacramento Kings,15,KNeighborsRegressor,5,112,113.65,113.6,7.0,107.7,Under,Not conclusive,123,Incorrect,1,136,-1.0,6.740000000000004,4.96,,5.79,0,18,32.17
1137,2021-01-17,TeamScore,New Orleans Pelicans,13,KNeighborsRegressor,5,117,106.22,123.9,9.0,112.04,Under,Not conclusive,128,Incorrect,1,137,-1.0,5.740000000000004,4.19,,5.79,0,18,32.17
445,2021-01-17,TeamScore,Denver Nuggets,14,KNeighborsRegressor,5,110,115.56,104.5,3.0,112.72,Over,Not conclusive,105,Incorrect,1,138,-1.0,4.740000000000004,3.43,,5.79,0,18,32.17
1203,2021-01-18,TeamScore,New York Knicks,16,KNeighborsRegressor,5,105,101.45,108.3,5.0,101.9,Under,Not conclusive,91,Correct,1,139,0.83,5.570000000000004,4.01,,5.79,0,18,32.17
1328,2021-01-18,TeamScore,Orlando Magic,15,KNeighborsRegressor,5,102,99.62,103.1,4.0,99.44,Under,Not conclusive,84,Correct,1,140,0.83,6.400000000000004,4.57,,5.79,0,18,32.17
382,2021-01-18,TeamScore,Dallas Mavericks,14,KNeighborsRegressor,5,112,106.86,110.7,6.0,109.52,Under,Not conclusive,93,Correct,1,141,0.83,7.230000000000004,5.13,,5.79,0,18,32.17
1452,2021-01-18,TeamScore,Phoenix Suns,13,KNeighborsRegressor,5,107,111.7,103.8,1.0,107.0,Over,Not conclusive,104,Incorrect,1,142,-1.0,6.230000000000004,4.39,,5.79,0,18,32.17
633,2021-01-18,TeamScore,Houston Rockets,13,KNeighborsRegressor,5,116,107.35,121.0,7.0,109.7,Under,Not conclusive,120,Incorrect,1,143,-1.0,5.230000000000004,3.66,,5.79,0,18,32.17
257,2021-01-18,TeamScore,Chicago Bulls,15,KNeighborsRegressor,5,114,118.51,109.8,5.0,116.02,Over,Not conclusive,125,Correct,1,144,0.83,6.060000000000004,4.21,,5.79,0,18,32.17
508,2021-01-18,TeamScore,Detroit Pistons,14,KNeighborsRegressor,5,109,107.66,111.3,4.0,111.72,Over,Not conclusive,107,Incorrect,1,145,-1.0,5.060000000000004,3.49,,5.79,0,18,32.17
1013,2021-01-18,TeamScore,Milwaukee Bucks,15,KNeighborsRegressor,5,121,116.73,116.7,8.0,119.46,Under,Not conclusive,123,Incorrect,1,146,-1.0,4.060000000000004,2.78,,5.79,0,18,32.17
1074,2021-01-18,TeamScore,Minnesota Timberwolves,13,KNeighborsRegressor,5,111,107.45,110.7,5.0,107.9,Under,Not conclusive,97,Correct,1,147,0.83,4.890000000000004,3.33,,5.79,0,18,32.17
825,2021-01-18,TeamScore,Los Angeles Lakers,16,KNeighborsRegressor,5,115,112.67,109.5,2.0,115.14,Over,Not conclusive,113,Incorrect,1,148,-1.0,3.890000000000004,2.63,,5.79,0,18,32.17
1517,2021-01-18,TeamScore,Portland Trail Blazers,15,KNeighborsRegressor,5,113,117.2,108.5,2.0,114.2,Over,Not conclusive,104,Incorrect,1,149,-1.0,2.890000000000004,1.94,,5.79,0,18,32.17
1705,2021-01-18,TeamScore,Toronto Raptors,14,KNeighborsRegressor,5,109,114.68,107.2,5.0,113.76,Over,Not conclusive,116,Correct,1,150,0.83,3.720000000000004,2.48,,5.79,0,18,32.17
948,2021-01-18,TeamScore,Miami Heat,13,KNeighborsRegressor,5,112,110.25,112.5,5.0,108.5,Under,Not conclusive,113,Incorrect,1,151,-1.0,2.720000000000004,1.8,,5.79,0,18,32.17
4,2021-01-18,TeamScore,Atlanta Hawks,14,KNeighborsRegressor,5,118,107.01,117.2,7.0,108.02,Under,Not conclusive,108,Correct,1,152,0.83,3.5500000000000043,2.34,,5.79,0,18,32.17
571,2021-01-18,TeamScore,Golden State Warriors,14,KNeighborsRegressor,5,104,112.14,104.5,3.0,110.68,Over,Not conclusive,115,Correct,1,153,0.83,4.380000000000004,2.86,,5.79,0,18,32.17
132,2021-01-18,TeamScore,Brooklyn Nets,16,KNeighborsRegressor,5,117,117.41,109.4,5.0,121.22,Over,Not conclusive,125,Correct,1,154,0.83,5.210000000000004,3.38,,5.79,0,18,32.17
886,2021-01-18,TeamScore,Memphis Grizzlies,14,KNeighborsRegressor,5,106,103.49,107.7,6.0,109.98,Over,Not conclusive,108,Correct,1,155,0.83,6.0400000000000045,3.9,,5.79,0,18,32.17
1643,2021-01-18,TeamScore,San Antonio Spurs,15,KNeighborsRegressor,5,114,108.94,114.1,4.0,113.08,Under,Not conclusive,125,Incorrect,1,156,-1.0,5.0400000000000045,3.23,,5.79,0,18,32.17
1769,2021-01-19,TeamScore,Utah Jazz,15,KNeighborsRegressor,5,110,111.29,113.6,7.0,108.58,Under,Not conclusive,118,Incorrect,1,157,-1.0,4.0400000000000045,2.57,,5.79,0,18,32.17
1264,2021-01-19,TeamScore,Oklahoma City Thunder,14,KNeighborsRegressor,5,108,105.18,110.7,4.0,104.96,Under,Not conclusive,101,Correct,1,158,0.83,4.8700000000000045,3.08,,5.79,0,18,32.17
446,2021-01-19,TeamScore,Denver Nuggets,15,KNeighborsRegressor,5,114,114.6,113.6,7.0,118.2,Over,Not conclusive,119,Correct,1,159,0.83,5.700000000000005,3.58,,5.79,0,18,32.17
1138,2021-01-19,TeamScore,New Orleans Pelicans,14,KNeighborsRegressor,5,105,109.26,104.5,3.0,105.92,Over,Not conclusive,102,Incorrect,1,160,-1.0,4.700000000000005,2.94,,5.79,0,18,32.17
1329,2021-01-20,TeamScore,Orlando Magic,16,KNeighborsRegressor,5,114,98.87,114.4,5.0,101.54,Under,Not conclusive,97,Correct,1,161,0.83,5.530000000000005,3.43,,5.79,0,18,32.17
1075,2021-01-20,TeamScore,Minnesota Timberwolves,14,KNeighborsRegressor,5,111,108.1,111.9,6.0,108.0,Under,Not conclusive,96,Correct,1,162,0.83,6.360000000000005,3.93,,5.79,0,18,32.17
1392,2021-01-20,TeamScore,Philadelphia 76ers,16,KNeighborsRegressor,5,109,117.55,108.6,6.0,114.7,Over,Not conclusive,117,Correct,1,163,0.83,7.190000000000005,4.41,,5.79,0,18,32.17
320,2021-01-20,TeamScore,Cleveland Cavaliers,15,KNeighborsRegressor,5,105,93.87,116.7,8.0,96.94,Under,Not conclusive,147,Incorrect,1,164,-1.0,6.190000000000005,3.77,,5.79,0,18,32.17
5,2021-01-20,TeamScore,Atlanta Hawks,15,KNeighborsRegressor,5,112,103.53,111.7,5.0,107.26,Under,Not conclusive,123,Incorrect,1,165,-1.0,5.190000000000005,3.15,,5.79,0,18,32.17
1706,2021-01-20,TeamScore,Toronto Raptors,15,KNeighborsRegressor,5,114,116.3,110.6,4.0,114.8,Over,Not conclusive,102,Incorrect,1,166,-1.0,4.190000000000005,2.52,,5.79,0,18,32.17
634,2021-01-20,TeamScore,Houston Rockets,14,KNeighborsRegressor,5,105,106.96,107.7,6.0,104.52,Under,Not conclusive,103,Correct,1,167,0.83,5.020000000000005,3.01,,5.79,0,18,32.17
698,2021-01-20,TeamScore,Indiana Pacers,15,KNeighborsRegressor,5,111,111.45,106.6,5.0,111.7,Over,Not conclusive,112,Correct,1,168,0.83,5.850000000000005,3.48,,5.79,0,18,32.17
949,2021-01-20,TeamScore,Miami Heat,14,KNeighborsRegressor,5,111,111.99,110.7,6.0,111.38,Over,Not conclusive,111,Incorrect,1,169,-1.0,4.850000000000005,2.87,,5.79,0,18,32.17
1453,2021-01-20,TeamScore,Phoenix Suns,14,KNeighborsRegressor,5,109,110.43,109.0,5.0,106.46,Under,Not conclusive,109,Incorrect,1,170,-1.0,3.850000000000005,2.26,,5.79,0,18,32.17
133,2021-01-20,TeamScore,Brooklyn Nets,17,KNeighborsRegressor,5,113,120.7,110.8,5.0,118.4,Over,Not conclusive,135,Correct,1,171,0.83,4.680000000000005,2.74,,5.79,0,18,32.17
572,2021-01-20,TeamScore,Golden State Warriors,15,KNeighborsRegressor,5,108,112.09,108.5,2.0,110.58,Over,Not conclusive,121,Correct,1,172,0.83,5.510000000000005,3.2,,5.79,0,18,32.17
67,2021-01-20,TeamScore,Boston Celtics,14,KNeighborsRegressor,5,113,111.64,112.5,6.0,114.88,Over,Not conclusive,109,Incorrect,1,173,-1.0,4.510000000000005,2.61,,5.79,0,18,32.17
1644,2021-01-20,TeamScore,San Antonio Spurs,16,KNeighborsRegressor,5,112,111.1,109.5,2.0,112.2,Over,Not conclusive,99,Incorrect,1,174,-1.0,3.510000000000005,2.02,,5.79,0,18,32.17
509,2021-01-20,TeamScore,Detroit Pistons,15,KNeighborsRegressor,5,109,107.85,105.4,4.0,112.1,Over,Not conclusive,115,Correct,1,175,0.83,4.340000000000005,2.48,,5.79,0,18,32.17
383,2021-01-20,TeamScore,Dallas Mavericks,15,KNeighborsRegressor,5,109,106.51,111.5,6.0,110.02,Over,Not conclusive,124,Correct,1,176,0.83,5.170000000000005,2.94,,5.79,0,18,32.17
1581,2021-01-20,TeamScore,Sacramento Kings,16,KNeighborsRegressor,5,111,113.82,107.0,4.0,113.64,Over,Not conclusive,96,Incorrect,1,177,-1.0,4.170000000000005,2.36,,5.79,0,18,32.17
762,2021-01-20,TeamScore,Los Angeles Clippers,16,KNeighborsRegressor,5,122,116.21,126.7,8.0,118.02,Under,Not conclusive,115,Correct,1,178,0.83,5.000000000000005,2.81,,5.79,0,18,32.17
1014,2021-01-21,TeamScore,Milwaukee Bucks,16,KNeighborsRegressor,5,113,118.21,103.3,3.0,117.22,Over,Not conclusive,106,Incorrect,1,179,-1.0,4.000000000000005,2.23,,5.79,0,18,32.17
826,2021-01-21,TeamScore,Los Angeles Lakers,17,KNeighborsRegressor,5,112,113.11,111.3,6.0,114.42,Over,Not conclusive,113,Correct,1,180,0.83,4.830000000000005,2.68,,5.79,0,18,32.17
1139,2021-01-21,TeamScore,New Orleans Pelicans,15,KNeighborsRegressor,5,105,111.18,104.1,3.0,107.96,Over,Not conclusive,118,Correct,1,181,0.83,5.6600000000000055,3.13,,5.79,0,18,32.17
1204,2021-01-21,TeamScore,New York Knicks,17,KNeighborsRegressor,5,104,100.08,110.0,2.0,107.76,Over,Not conclusive,119,Correct,1,182,0.83,6.4900000000000055,3.57,,5.79,0,18,32.17
573,2021-01-21,TeamScore,Golden State Warriors,16,KNeighborsRegressor,5,107,114.45,101.5,4.0,113.7,Over,Not conclusive,104,Incorrect,1,183,-1.0,5.4900000000000055,3.0,,5.79,0,18,32.17
1770,2021-01-21,TeamScore,Utah Jazz,16,KNeighborsRegressor,5,110,112.72,117.6,8.0,110.64,Over,Prediction is OVER 110,129,Correct,1,184,0.83,6.320000000000006,3.43,0.83,6.62,1,19,34.84
1707,2021-01-22,TeamScore,Toronto Raptors,16,KNeighborsRegressor,5,114,114.75,114.1,5.0,113.5,Under,Not conclusive,101,Correct,1,185,0.83,7.150000000000006,3.86,,6.62,0,19,34.84
1454,2021-01-22,TeamScore,Phoenix Suns,15,KNeighborsRegressor,5,112,110.38,108.3,3.0,107.36,Under,Prediction is UNDER 112,126,Incorrect,1,186,-1.0,6.150000000000006,3.31,-1.0,5.62,1,20,28.1
447,2021-01-22,TeamScore,Denver Nuggets,16,KNeighborsRegressor,5,109,116.47,114.6,8.0,116.34,Over,Prediction is OVER 109,130,Correct,1,187,0.83,6.980000000000006,3.73,0.83,6.45,1,21,30.71
1393,2021-01-22,TeamScore,Philadelphia 76ers,17,KNeighborsRegressor,5,109,116.5,109.3,6.0,113.0,Over,Prediction is OVER 109,122,Correct,1,188,0.83,7.810000000000006,4.15,0.83,7.28,1,22,33.09
1582,2021-01-22,TeamScore,Sacramento Kings,17,KNeighborsRegressor,5,109,114.11,101.7,4.0,102.82,Under,Not conclusive,103,Correct,1,189,0.83,8.640000000000006,4.57,,7.28,0,22,33.09
1205,2021-01-22,TeamScore,New York Knicks,18,KNeighborsRegressor,5,112,100.49,122.9,7.0,108.58,Under,Not conclusive,94,Correct,1,190,0.83,9.470000000000006,4.98,,7.28,0,22,33.09
195,2021-01-22,TeamScore,Charlotte Hornets,16,KNeighborsRegressor,5,116,107.69,117.5,6.0,108.58,Under,Not conclusive,110,Correct,1,191,0.83,10.300000000000006,5.39,,7.28,0,22,33.09
321,2021-01-22,TeamScore,Cleveland Cavaliers,16,KNeighborsRegressor,5,105,98.93,114.9,8.0,95.86,Under,Not conclusive,125,Incorrect,1,192,-1.0,9.300000000000006,4.84,,7.28,0,22,33.09
699,2021-01-22,TeamScore,Indiana Pacers,16,KNeighborsRegressor,5,114,110.76,108.3,5.0,107.12,Under,Not conclusive,120,Incorrect,1,193,-1.0,8.300000000000006,4.3,,7.28,0,22,33.09
763,2021-01-22,TeamScore,Los Angeles Clippers,17,KNeighborsRegressor,5,114,117.91,114.9,7.0,111.82,Under,Not conclusive,120,Incorrect,1,194,-1.0,7.300000000000006,3.76,,7.28,0,22,33.09
384,2021-01-22,TeamScore,Dallas Mavericks,16,KNeighborsRegressor,5,111,109.9,109.7,3.0,110.6,Under,Prediction is UNDER 111,122,Incorrect,1,195,-1.0,6.300000000000006,3.23,-1.0,6.28,1,23,27.3
134,2021-01-22,TeamScore,Brooklyn Nets,18,KNeighborsRegressor,5,113,121.91,112.0,6.0,118.22,Over,Not conclusive,113,Incorrect,1,196,-1.0,5.300000000000006,2.7,,6.28,0,23,27.3
1645,2021-01-22,TeamScore,San Antonio Spurs,17,KNeighborsRegressor,5,109,110.18,111.5,6.0,111.16,Over,Prediction is OVER 109,117,Correct,1,197,0.83,6.130000000000006,3.11,0.83,7.11,1,24,29.62
68,2021-01-22,TeamScore,Boston Celtics,15,KNeighborsRegressor,5,113,110.88,113.8,6.0,113.36,Over,Not conclusive,110,Incorrect,1,198,-1.0,5.130000000000006,2.59,,7.11,0,24,29.62
510,2021-01-22,TeamScore,Detroit Pistons,16,KNeighborsRegressor,5,111,109.81,109.3,4.0,112.22,Over,Not conclusive,102,Incorrect,1,199,-1.0,4.130000000000006,2.08,,7.11,0,24,29.62
950,2021-01-22,TeamScore,Miami Heat,15,KNeighborsRegressor,5,111,110.81,113.5,7.0,109.02,Under,Not conclusive,81,Correct,1,200,0.83,4.960000000000006,2.48,,7.11,0,24,29.62
258,2021-01-22,TeamScore,Chicago Bulls,16,KNeighborsRegressor,5,112,117.61,109.6,5.0,115.82,Over,Not conclusive,123,Correct,1,201,0.83,5.790000000000006,2.88,,7.11,0,24,29.62
1330,2021-01-22,TeamScore,Orlando Magic,17,KNeighborsRegressor,5,105,98.86,113.5,6.0,96.92,Under,Not conclusive,118,Incorrect,1,202,-1.0,4.790000000000006,2.37,,7.11,0,24,29.62
1076,2021-01-22,TeamScore,Minnesota Timberwolves,15,KNeighborsRegressor,5,111,107.57,105.4,4.0,109.54,Under,Prediction is UNDER 111,98,Correct,1,203,0.83,5.620000000000006,2.77,0.83,7.94,1,25,31.76
635,2021-01-22,TeamScore,Houston Rockets,15,KNeighborsRegressor,5,110,107.07,111.7,5.0,103.74,Under,Not conclusive,103,Correct,1,204,0.83,6.450000000000006,3.16,,7.94,0,25,31.76
1265,2021-01-22,TeamScore,Oklahoma City Thunder,15,KNeighborsRegressor,5,105,107.54,107.9,4.0,105.88,Over,Not conclusive,106,Correct,1,205,0.83,7.2800000000000065,3.55,,7.94,0,25,31.76
6,2021-01-22,TeamScore,Atlanta Hawks,16,KNeighborsRegressor,5,118,104.45,114.4,5.0,109.5,Under,Not conclusive,116,Correct,1,206,0.83,8.110000000000007,3.94,,7.94,0,25,31.76
1394,2021-01-23,TeamScore,Philadelphia 76ers,18,KNeighborsRegressor,5,112,116.86,109.8,4.0,113.72,Over,Not conclusive,114,Correct,1,207,0.83,8.940000000000007,4.32,,7.94,0,25,31.76
1077,2021-01-23,TeamScore,Minnesota Timberwolves,16,KNeighborsRegressor,5,109,106.58,117.6,8.0,107.56,Under,Not conclusive,120,Incorrect,1,208,-1.0,7.940000000000007,3.82,,7.94,0,25,31.76
511,2021-01-23,TeamScore,Detroit Pistons,17,KNeighborsRegressor,5,109,107.91,115.3,5.0,112.02,Over,Not conclusive,110,Correct,1,209,0.83,8.770000000000007,4.2,,7.94,0,25,31.76
448,2021-01-23,TeamScore,Denver Nuggets,17,KNeighborsRegressor,5,109,117.03,114.5,8.0,116.26,Over,Prediction is OVER 109,120,Correct,1,210,0.83,9.600000000000007,4.57,0.83,8.77,1,26,33.73
1140,2021-01-23,TeamScore,New Orleans Pelicans,16,KNeighborsRegressor,5,115,111.65,114.4,5.0,107.9,Under,Not conclusive,110,Correct,1,211,0.83,10.430000000000007,4.94,,8.77,0,26,33.73
1771,2021-01-23,TeamScore,Utah Jazz,17,KNeighborsRegressor,5,112,112.59,110.0,2.0,111.38,Under,Not conclusive,127,Incorrect,1,212,-1.0,9.430000000000007,4.45,,8.77,0,26,33.73
385,2021-01-23,TeamScore,Dallas Mavericks,17,KNeighborsRegressor,5,111,111.3,106.7,4.0,109.2,Under,Not conclusive,108,Correct,1,213,0.83,10.260000000000007,4.82,,8.77,0,26,33.73
1455,2021-01-23,TeamScore,Phoenix Suns,16,KNeighborsRegressor,5,112,112.44,110.3,4.0,107.48,Under,Not conclusive,112,Incorrect,1,214,-1.0,9.260000000000007,4.33,,8.77,0,26,33.73
636,2021-01-23,TeamScore,Houston Rockets,16,KNeighborsRegressor,5,105,107.7,110.0,6.0,104.4,Under,Not conclusive,133,Incorrect,1,215,-1.0,8.260000000000007,3.84,,8.77,0,26,33.73
259,2021-01-23,TeamScore,Chicago Bulls,17,KNeighborsRegressor,5,109,120.25,103.6,3.0,118.1,Over,Not conclusive,90,Incorrect,1,216,-1.0,7.260000000000007,3.36,,8.77,0,26,33.73
827,2021-01-23,TeamScore,Los Angeles Lakers,18,KNeighborsRegressor,5,120,113.54,116.1,6.0,112.88,Under,Not conclusive,101,Correct,1,217,0.83,8.090000000000007,3.73,,8.77,0,26,33.73
135,2021-01-23,TeamScore,Brooklyn Nets,19,KNeighborsRegressor,5,118,120.19,113.6,4.0,120.58,Over,Not conclusive,128,Correct,1,218,0.83,8.920000000000007,4.09,,8.77,0,26,33.73
951,2021-01-23,TeamScore,Miami Heat,16,KNeighborsRegressor,5,113,111.02,114.9,8.0,109.84,Under,Not conclusive,124,Incorrect,1,219,-1.0,7.920000000000007,3.62,,8.77,0,26,33.73
574,2021-01-23,TeamScore,Golden State Warriors,17,KNeighborsRegressor,5,105,110.86,105.8,5.0,113.12,Over,Not conclusive,108,Correct,1,220,0.83,8.750000000000007,3.98,,8.77,0,26,33.73
1518,2021-01-24,TeamScore,Portland Trail Blazers,16,KNeighborsRegressor,5,108,115.23,101.5,4.0,110.26,Over,Not conclusive,116,Correct,1,221,0.83,9.580000000000007,4.33,,8.77,0,26,33.73
322,2021-01-24,TeamScore,Cleveland Cavaliers,17,KNeighborsRegressor,5,103,101.9,109.3,6.0,96.0,Under,Not conclusive,103,Incorrect,1,222,-1.0,8.580000000000007,3.86,,8.77,0,26,33.73
1646,2021-01-24,TeamScore,San Antonio Spurs,18,KNeighborsRegressor,5,120,110.33,123.8,6.0,119.26,Under,Not conclusive,121,Incorrect,1,223,-1.0,7.580000000000007,3.4,,8.77,0,26,33.73
1015,2021-01-24,TeamScore,Milwaukee Bucks,17,KNeighborsRegressor,5,118,116.24,108.9,5.0,116.28,Under,Not conclusive,129,Incorrect,1,224,-1.0,6.580000000000007,2.94,,8.77,0,26,33.73
1708,2021-01-24,TeamScore,Toronto Raptors,17,KNeighborsRegressor,5,111,113.38,113.5,6.0,113.36,Over,Prediction is OVER 111,107,Incorrect,1,225,-1.0,5.580000000000007,2.48,-1.0,7.77,1,27,28.78
1266,2021-01-24,TeamScore,Oklahoma City Thunder,16,KNeighborsRegressor,5,104,107.26,107.0,4.0,102.92,Under,Not conclusive,100,Correct,1,226,0.83,6.410000000000007,2.84,,7.77,0,27,28.78
1331,2021-01-24,TeamScore,Orlando Magic,18,KNeighborsRegressor,5,104,100.37,107.2,5.0,96.94,Under,Not conclusive,104,Incorrect,1,227,-1.0,5.410000000000007,2.38,,7.77,0,27,28.78
1206,2021-01-24,TeamScore,New York Knicks,19,KNeighborsRegressor,5,105,98.7,114.2,5.0,97.8,Under,Not conclusive,113,Incorrect,1,228,-1.0,4.410000000000007,1.93,,7.77,0,27,28.78
1830,2021-01-24,TeamScore,Washington Wizards,13,KNeighborsRegressor,5,116,121.79,110.9,3.0,118.18,Over,Not conclusive,101,Incorrect,1,229,-1.0,3.4100000000000072,1.49,,7.77,0,27,28.78
7,2021-01-24,TeamScore,Atlanta Hawks,17,KNeighborsRegressor,5,111,107.19,111.3,6.0,108.58,Under,Not conclusive,115,Incorrect,1,230,-1.0,2.4100000000000072,1.05,,7.77,0,27,28.78
196,2021-01-24,TeamScore,Charlotte Hornets,17,KNeighborsRegressor,5,108,107.44,109.5,6.0,107.68,Under,Not conclusive,107,Correct,1,231,0.83,3.2400000000000073,1.4,,7.77,0,27,28.78
69,2021-01-24,TeamScore,Boston Celtics,16,KNeighborsRegressor,5,109,109.43,105.8,4.0,113.66,Over,Not conclusive,141,Correct,1,232,0.83,4.070000000000007,1.75,,7.77,0,27,28.78
700,2021-01-24,TeamScore,Indiana Pacers,17,KNeighborsRegressor,5,112,112.56,107.2,5.0,110.32,Under,Not conclusive,102,Correct,1,233,0.83,4.9000000000000075,2.1,,7.77,0,27,28.78
764,2021-01-24,TeamScore,Los Angeles Clippers,18,KNeighborsRegressor,5,115,118.67,113.6,6.0,118.14,Over,Not conclusive,108,Incorrect,1,234,-1.0,3.9000000000000075,1.67,,7.77,0,27,28.78
1078,2021-01-25,TeamScore,Minnesota Timberwolves,17,KNeighborsRegressor,5,109,107.67,110.0,2.0,109.74,Over,Not conclusive,108,Incorrect,1,235,-1.0,2.9000000000000075,1.23,,7.77,0,27,28.78
575,2021-01-25,TeamScore,Golden State Warriors,18,KNeighborsRegressor,5,116,107.89,115.0,5.0,112.98,Under,Not conclusive,130,Incorrect,1,236,-1.0,1.9000000000000075,0.81,,7.77,0,27,28.78
136,2021-01-25,TeamScore,Brooklyn Nets,20,KNeighborsRegressor,5,120,120.55,110.3,3.0,117.7,Under,Not conclusive,98,Correct,1,237,0.83,2.7300000000000075,1.15,,7.77,0,27,28.78
260,2021-01-25,TeamScore,Chicago Bulls,18,KNeighborsRegressor,5,113,117.3,108.3,5.0,116.4,Over,Not conclusive,103,Incorrect,1,238,-1.0,1.7300000000000075,0.73,,7.77,0,27,28.78
1267,2021-01-25,TeamScore,Oklahoma City Thunder,17,KNeighborsRegressor,5,111,108.61,114.4,5.0,106.02,Under,Not conclusive,125,Incorrect,1,239,-1.0,0.7300000000000075,0.31,,7.77,0,27,28.78
323,2021-01-25,TeamScore,Cleveland Cavaliers,18,KNeighborsRegressor,5,99,104.15,103.2,3.0,96.5,Under,Not conclusive,108,Incorrect,1,240,-1.0,-0.26999999999999247,-0.11,,7.77,0,27,28.78
386,2021-01-25,TeamScore,Dallas Mavericks,18,KNeighborsRegressor,5,112,110.8,110.3,5.0,118.0,Over,Not conclusive,113,Correct,1,241,0.83,0.5600000000000075,0.23,,7.77,0,27,28.78
1332,2021-01-25,TeamScore,Orlando Magic,19,KNeighborsRegressor,5,104,100.39,109.4,6.0,99.98,Under,Not conclusive,117,Incorrect,1,242,-1.0,-0.4399999999999925,-0.18,,7.77,0,27,28.78
